"text","post_content","source_type"
"Propagande électorale qu'il ne tiendra pas","Présidentielle 2027 : Raphaël Glucksmann veut augmenter d’au moins 10 % les salaires des enseignants","post"
"Axel Casadesus ben bientôt ils n’auront plus rien et vous non plus !","Santé mentale : ces jeunes actifs qui enchaînent les arrêts maladie pour ne pas « cravacher » comme leurs parents
🔗https://l.sudouest.fr/JMbI","post"
"Courage à ses proches et qu il repose en paix 😢","Un adolescent de 14 ans meurt, percuté par un train à un passage à niveau","post"
"Ils n ont pas de jours de carence ?","Santé mentale : ces jeunes actifs qui enchaînent les arrêts maladie pour ne pas « cravacher » comme leurs parents
🔗https://l.sudouest.fr/c2dZ","post"
"On ne peut pas oublier cette princesse","Vidéo. Rappelez-vous, en 1997, Lady Diana Spencer perdait la vie à l’âge de 36 ans dans un tragique accident de voiture à Paris","post"
"Il a passer la fontaine de la mer mais pas celle du rail","Un adolescent de 14 ans meurt, percuté par un train à un passage à niveau","post"
"On est en plein dans le mille!!","Dans le Gers, un jeune homme s’asperge d’alcool avant de plonger dans une piscine, son corps est brûlé à 80 %","post"
"Bonne installation","La Mairie s’est opposée à l’installation du cirque sur un terrain des Servantes de Marie d’Anglet, au bord du BAB. La congrégation a déposé plainte contre Zavatta. Ce dernier a finalement obtenu une solution de l’État, sur le parking de la base navale de l’Adour","post"
"Fifi du Médoc allez dire cela aux personnes qui ont été tuées, blessées ou qui ont vu leurs logements criblés...
Et aussi aux propriétaires de chiens, chats, veaux, ânes, chevaux .....que des chasseurs incompétents ont confondu avec du gibier !!!!!","Un collectif d’associations de protection animale demande un report de l’ouverture de la chasse ainsi qu’un moratoire sur les zones brûlées. Les fédérations confirment qu’il n’y aura pas de coups de fusil sur les secteurs touchés par les incendies. Mais pas question de toucher à la date du 13 septembre","post"
"Jin Marty les gens gagnaient bien car ils ne payaient pas leurs charges - ils ont deporte une grande partie de leurs dépenses à venir sur le déficit et nous on paye !","Santé mentale : ces jeunes actifs qui enchaînent les arrêts maladie pour ne pas « cravacher » comme leurs parents
🔗https://l.sudouest.fr/JMbI","post"
"Je suis enseignant de la sécurité routière, posez-vos questions ici ⬇️ :","Au cœur de l’été, ce point névralgique de Mont-de-Marsan a fait l’objet d’aménagements avec la pose de plots et le traçage de lignes au sol, dans le but de faciliter la circulation dans ce rond-point, où le trafic explose aux heures de pointe","post"
"Magalie Girard il n' y avait pas de rupture conventionnelle dans il y a 20 ans en arrière","Santé mentale : ces jeunes actifs qui enchaînent les arrêts maladie pour ne pas « cravacher » comme leurs parents
🔗https://l.sudouest.fr/JMbI","post"
"https://www.fnac.com/a15592747/Lucile-Peytavin-Le-cout-de-la-virilite","Dans le Gers, un jeune homme s’asperge d’alcool avant de plonger dans une piscine, son corps est brûlé à 80 %","post"
"Virginie Medel la valeur du travail c'était bon de son temps maintenant on travail pour des cacahuètes alors autant profiter du système plutôt que l'inverse","Santé mentale : ces jeunes actifs qui enchaînent les arrêts maladie pour ne pas « cravacher » comme leurs parents
🔗https://l.sudouest.fr/JMbI","post"
"Le covid a fait plus de dégâts qu'on ne pense...","« Vous ne touchez pas à mon enfant ! » : quand une mamie ose se pencher sur un bébé dans la galerie marchande de Soyaux...","post"
"Et après avoir travailler sans débrancher, on demande aux retraités de faire des efforts. CHERCHER L'ERREUR.","Santé mentale : ces jeunes actifs qui enchaînent les arrêts maladie pour ne pas « cravacher » comme leurs parents
🔗https://l.sudouest.fr/c2dZ","post"
"Francine Attelage cay car les chemtrail sont pas assez efficaces. #noussachons #projetharp #pmu","Lancement de Roman, le télescope de la Nasa qui réalisera un nouvel « Atlas de l’Univers » et permettra « d’en percer les secrets »","post"
"Jé Jé mais les adhérents et sympathisants aussi, je parle du syndicat qui vote massivement","Sophie Binet, leader de la CGT, accuse « une partie du patronat » de « faire la courte échelle à l’extrême droite »","post"
"Laurence donc d’après vous toute les personnes en dessous 2000€/mois devaient être interdite d’avoir des enfants ? Même avec 3000€ mois J’ai pas de quoi assumer plusieurs mois d’arrêt de travail à 0€…. Ici on parle d’un congés de naissance dont !","Nouveau congé de naissance : « Nous avons tapé dans nos économies », les premiers couacs du dispositif, avec des retards dans le versement des indemnités","post"
"Patricia Rieth en même temps ils triment pour juste survivre, avec l'économie actuelle les loisirs ne sont plus possibles, ils n'ont pas la possibilité de s'évader après le travail, et n'ont même pas la possibilité d'acheter leur bien immobilier. Leur monde entier n'est fait que de travail qui leur permet juste de payer les factures et à manger. Et ca ne va pas aller en s'améliorant, ils n'ont plus de perspective d'avenir, donc on peut comprendre qu'ils aient un ras le bol et qu'ils aient besoin d'un environnement de travail sain.","Santé mentale : ces jeunes actifs qui enchaînent les arrêts maladie pour ne pas « cravacher » comme leurs parents
🔗https://l.sudouest.fr/JMbI","post"
"Norbert Audran quelle tristesse de vous lire et voir que vous n'avez rien compris a notre histoire.
ls se battaient contre l'idéologie d extrême droite : la nationalisme, l autoritarisme, le populisme, la haine de l'étranger, etc
Les résistants ont lutté chaque jour et donné leur vie pour combattre les nazis et le régime de Vichy qui collaborait.
Ces mêmes personnes qui ont collaboré ainsi que des SS, des nazis donc ont fondé le FN/RN pour poursuivre la diffusion de leur idéologie mortifère...et vous aujourd'hui vous soutenez ce parti. Vous en êtes même arrivé a penser que ceux qui luttent contre l extrême droite sont le problème...cette inversion des valeurs ne peut mener que a une seule chose, revoir cette idéologie revenir au premier plan.

Oseriez vous dire que ceux qui ont lutté contre l extrême droite étaient ridicules.... c'est pourtant ce que vous faites en soutenant leurs bourreaux.

Je vous en supplie, ouvrez des livres d histoire, voyagez, rencontrez des gens. Les autres sont rarement le problème et très souvent la solution.
Bonne continuation","Les faits remontent à mercredi 19 août, avec pour toile de fond la présence de la députée Rassemblement national","post"
"Magalie Girard Tous dépend des filières et des bassins d emploi 
Et pour info pas d'aides pour passer le permis 
Pas de RSA avant 25 ans par exemple donc non les difficultés était là 
Sauf si papa maman travailler dans des boîtes ou les enfants été privilégié 
Ex la poste","Santé mentale : ces jeunes actifs qui enchaînent les arrêts maladie pour ne pas « cravacher » comme leurs parents
🔗https://l.sudouest.fr/JMbI","post"
"Lolo Lita pauvre trufe!! Vous êtes au courant que ce congé est fait pour les parents qui bossent justement !!!! Et non l'inverse ! Et se n’est pas une aide mais bien un salaire! 
On va vous laisser aller bosser 2 mois sans salaire! On va voir si ça vous fera tjrs aussi rire. 
Enfin quand on voit votre photo de profil, j’ai un doute sur votre façon de voir les choses!! 
La jalousie est un vilain défaut !!","Nouveau congé de naissance : « Nous avons tapé dans nos économies », les premiers couacs du dispositif, avec des retards dans le versement des indemnités","post"
"Cuisine délicieuse, le personnel au top et l'endroit très reposant. Pour finir ballade autour de l'étang. Pressé d'y retourner","Les bonnes tables de Charente : à Pressignac, manger thaï en regardant sauter les poissons","post"
"Bernard Bernard abruti toi tu fais partie des lâches des alcooliques, cocus , vous êtes de la merde les bâtards , vous êtes la pire merde qui existe et face à un homme vous êtes des branleurs, vous êtes des gens avec des problèmes psychologiques..","Bruno Meunier est président de la Fédération régionale des chasseurs de Nouvelle-Aquitaine qui compte 150 000 adhérents","post"
"Le fil rouge dur le bouton rouge et le fil bleu sur le bouton bleu 🤣🤣🤣🤣","Dans le Gers, un jeune homme s’asperge d’alcool avant de plonger dans une piscine, son corps est brûlé à 80 %","post"
"On perds le mérite , pour les nouvelles générations tout est un dû !
On va bientôt les décorer de la légion d'honneur pour les remercier de leur existence","Santé mentale : ces jeunes actifs qui enchaînent les arrêts maladie pour ne pas « cravacher » comme leurs parents
🔗https://l.sudouest.fr/JMbI","post"
"Willy Sé Avant,  il y avait davantage d'EMPLOI et de TRAVAIL. 
Ca vous va comme explication ?","Un nouveau commerce ferme dans le centre-ville d’Angoulême","post"
"La pétasse de la CGT.😡😡😡","Sophie Binet, leader de la CGT, accuse « une partie du patronat » de « faire la courte échelle à l’extrême droite »","post"
"Merci beaucoup pour ce bon moment prendre la relève serai un grand plaisir pour eux qu il puisse venir pour mettre les pieds sous la table 🙏♥️","« Pendant trente ans, le panneau complet a été affiché chaque jour » : L’Auberge du Donjon à Gavaudun ferme définitivement ses portes","post"
"J'en ai une mais mise en circulation ne vaut pas grand chose","Elles valent jusqu’à 3 000 euros : possédez-vous ces pièces de 2 euros qui peuvent vous rapporter une petite fortune ?","post"
"Quelle honte","Dans le centre de Barbezieux, un curieux manège va durer plusieurs jours : une équipe est chargée de vider un appartement transformé en dépotoir par son locataire, qui en a été expulsé. Un travail éprouvant qui confronte aux tréfonds de la détresse humaine.

#charente #charentelibre #barbezieux #nettoyage","post"
"Il serait temps que le gouvernement se pensent vraiment dessus ce sujet","Santé mentale : ces jeunes actifs qui enchaînent les arrêts maladie pour ne pas « cravacher » comme leurs parents
🔗https://l.sudouest.fr/c2dZ","post"
"Le mec s’est immolé avant de se jeter à l’eau. 

Comment même à 17 ans peut on être aussi con !","Dans le Gers, un jeune homme s’asperge d’alcool avant de plonger dans une piscine, son corps est brûlé à 80 %","post"
"😂🤣😂 mais c'était pas Ben Laden alors ???","États-Unis : la justice militaire américaine déclare irrecevables les aveux du cerveau présumé du 11-Septembre","post"
"que la France suive pour sortir de cet enfer ...👹💀","Référendum sur l’Union européenne : les Islandais rejettent la reprise des négociations d’adhésion","post"
"Axel Casadesus pauvre plouc. Évitez vos smileys ridicules sur ma page.","Longévité humaine : la vie a-t-elle une limite biologique ou peut-elle dépasser 120 ans ?","post"
"Kiki donc la nana au smic n’a pas le droit d’avoir d’enfant c’est bien ça ?","Nouveau congé de naissance : « Nous avons tapé dans nos économies », les premiers couacs du dispositif, avec des retards dans le versement des indemnités","post"
"Thierry DE honte à vous pour de tels propos","🔴 « Un drame terrible » : à Trélissac, en Dordogne, deux jeunes motards perdent la vie dans un accident après avoir percuté un véhicule en stationnement à vive allure
🔗https://l.sudouest.fr/WnTP","post"
"Par contre faire la bringue tout les soirs et week end et ne pas assumer après on en parle","Santé mentale : ces jeunes actifs qui enchaînent les arrêts maladie pour ne pas « cravacher » comme leurs parents
🔗https://l.sudouest.fr/JMbI","post"
"Annet Davy pas d'accord avec vous car hélas la smicardisation est de mise dans un bon nombre d'entreprise.
Ce sont nos gouvernants avec la complicité du patronat qui sont complices de cette précarité!
Aucune perspectives d'évolution!
Des personnes ayant des BTS ,Des Masters hélas sont au smic!!!","Santé mentale : ces jeunes actifs qui enchaînent les arrêts maladie pour ne pas « cravacher » comme leurs parents
🔗https://l.sudouest.fr/JMbI","post"
